source_pdf,appendix,table_no,table_type,age_range_label,age_min_months,age_max_months,source_pages,scale_code,raw_score,raw_score_min,raw_score_max,raw_score_range_text,development_age_months_label,development_age_months,development_age_comparator,composite_code,composite_name,standard_score_sum,standard_score_sum_label,value_text,value_comparator,value_number,ocr_status,ocr_raw_candidates
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,SR,0,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CMB,0,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3;3
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PB,0,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PSC,0,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,0,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1;1
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,1,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,5
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,SR,1,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,1,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1;1
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,FM,2,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,SR,2,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PSC,2,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,2,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,3,,,,,,,,,,,55,=,55,OCR草稿，需人工校对；候选值冲突,5 55 5;5 5
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,FM,3,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AE,3,,,,,,,,,,,22,=,22,OCR草稿，需人工校对,22
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,SR,3,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PB,3,,,,,,,,,,,8,=,8,OCR草稿，需人工校对,8
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,3,,,,,,,,,,,22,=,22,OCR草稿，需人工校对,22
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,4,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,5
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,FM,4,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AE,4,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PB,4,,,,,,,,,,,8,=,8,OCR草稿，需人工校对,8
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PSC,4,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,5
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,4,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,5,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,5
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,5,,,,,,,,,,,777,=,777,OCR草稿，需人工校对,777788
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,FM,5,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AE,6,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,6,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,7,,,,,,,,,,,66,=,66,OCR草稿，需人工校对,66
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,7,,,,,,,,,,,777,=,777,OCR草稿，需人工校对,7777
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,FM,7,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AE,7,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,5
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,SR,7,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PSC,7,,,,,,,,,,,8,=,8,OCR草稿，需人工校对,8
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,8,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AE,8,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,9,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,9,,,,,,,,,,,777,=,777,OCR草稿，需人工校对,7777888899
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,FM,9,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AE,9,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVB,9,,,,,,,,,,,66,=,66,OCR草稿，需人工校对；候选值冲突,66;991010
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PSC,9,,,,,,,,,,,10,=,10,OCR草稿，需人工校对；候选值冲突,78910;10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,9,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,10,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,FM,10,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVB,10,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PSC,10,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11;11
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,FM,11,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4;4
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,SR,11,,,,,,,,,,,788,=,788,OCR草稿，需人工校对,788s
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVB,11,,,,,,,,,,,11,=,11,OCR草稿，需人工校对；候选值冲突,889910 1010 11;11
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PB,11,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PSC,11,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,12,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,12,,,,,,,,,,,9,=,9,OCR草稿，需人工校对,9
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,SR,12,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVB,12,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11;11
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PB,12,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,13,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,FM,13,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,5
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AE,13,,,,,,,,,,,456,=,456,OCR草稿，需人工校对,45667889
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,SR,13,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVB,13,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,PB,13,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,13,,,,,,,,,,,456,=,456,OCR草稿，需人工校对,45667889
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,17,,,,,,,,,,,101,=,101,OCR草稿，需人工校对,10 101112
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,18,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,19,,,,,,,,,,,101,=,101,OCR草稿，需人工校对,10 10 11 11 11 11;10 10 11 111111
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,19,,,,,,,,,,,13,=,13,OCR草稿，需人工校对；候选值冲突,101011121213;13
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,20,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,20,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,20,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,21,,,,,,,,,,,677,=,677,OCR草稿，需人工校对,67777778888
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,21,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,21,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,22,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,22,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVB,22,,,,,,,,,,,141,=,141,OCR草稿，需人工校对,141415 1515
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,22,,,,,,,,,,,15,=,15,OCR草稿，需人工校对；候选值冲突,1415;15
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,23,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,23,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,23,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16;16
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,24,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,24,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,25,,,,,,,,,,,12,=,12,OCR草稿，需人工校对；候选值冲突,12;1112
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,25,,,,,,,,,,,17,=,17,OCR草稿，需人工校对,17
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,26,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,AB,26,,,,,,,,,,,18,=,18,OCR草稿，需人工校对；候选值冲突,161718;18
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,27,,,,,,,,,,,99,=,99,OCR草稿，需人工校对,99
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,27,,,,,,,,,,,131,=,131,OCR草稿，需人工校对,1314
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,27,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,28,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,29,,,,,,,,,,,131,=,131,OCR草稿，需人工校对,13141414
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,29,,,,,,,,,,,13,=,13,OCR草稿，需人工校对；候选值冲突,12 13;13
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,30,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,30,,,,,,,,,,,141,=,141,OCR草稿，需人工校对,141414
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,30,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,31,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,31,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,31,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,CVP,32,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,EL,32,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,30,RL,32,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,36,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16;16
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,RL,36,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,FM,36,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,37,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16;16
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,RL,37,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,FM,37,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,38,,,,,,,,,,,17,=,17,OCR草稿，需人工校对,17;17
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,FM,38,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,39,,,,,,,,,,,17,=,17,OCR草稿，需人工校对,17;17
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,FM,39,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,40,,,,,,,,,,,17,=,17,OCR草稿，需人工校对,17;17
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,41,,,,,,,,,,,17,=,17,OCR草稿，需人工校对,17;17
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,42,,,,,,,,,,,18,=,18,OCR草稿，需人工校对,18;18
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,43,,,,,,,,,,,18,=,18,OCR草稿，需人工校对,18;18
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,44,,,,,,,,,,,18,=,18,OCR草稿，需人工校对,18;18
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,45,,,,,,,,,,,18,=,18,OCR草稿，需人工校对,18;18
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,46,,,,,,,,,,,19,=,19,OCR草稿，需人工校对,19;19
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,47,,,,,,,,,,,19,=,19,OCR草稿，需人工校对,19;19
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,48,,,,,,,,,,,19,=,19,OCR草稿，需人工校对,19;19
PEP-3常模(2025).pdf,附表3,3.3,raw_score_to_scaled_score,3岁0个月-3岁5个月,36,41,31,EL,49,,,,,,,,,,,19,=,19,OCR草稿，需人工校对,19;19
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,FM,0,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,VMI,0,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,SR,0,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,PB,0,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,5
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,PSC,0,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,AB,0,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1;1
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,CMB,1,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,VMI,2,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,AB,2,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,CVP,3,,,,,,,,,,,333,=,333,OCR草稿，需人工校对,3333
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,RL,3,,,,,,,,,,,555,=,555,OCR草稿，需人工校对,5 55 5
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,AE,3,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,SR,3,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,CMB,3,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,PB,3,,,,,,,,,,,67,=,67,OCR草稿，需人工校对,67;67
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,AB,3,,,,,,,,,,,11,=,11,OCR草稿，需人工校对；候选值冲突,11;1
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,VMI,4,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,5
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,AE,4,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,VMI,5,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,AE,5,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,RL,6,,,,,,,,,,,66,=,66,OCR草稿，需人工校对,66
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,SR,6,,,,,,,,,,,33,=,33,OCR草稿，需人工校对,33;3 3
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,PB,6,,,,,,,,,,,78,=,78,OCR草稿，需人工校对,78
PEP-3常模(2025).pdf,附表3,3.4,raw_score_to_scaled_score,3岁6个月-3岁11个月,42,47,32,AE,7,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
